,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run,observation
73,73,6.142085575003292e-05,0.020370469249550858,0.0125333233564318,-6.142085575003292e-05,-0.010463468730449677,DSAC,sq_error,mild-plant-470,state + error
74,74,0.00041562755422666305,0.02038694568165429,1.457824875494621e-15,-0.00041562755422666305,-0.010439656674861908,DSAC,sq_error,mild-plant-470,state + error
75,75,0.001082815515807416,0.02037283892067986,-0.012533323356428908,-0.001082815515807416,-0.010405950248241425,DSAC,sq_error,mild-plant-470,state + error
76,76,0.0020426929123201565,0.020327171654947587,-0.02486898871648393,-0.0020426929123201565,-0.010363690555095673,DSAC,sq_error,mild-plant-470,state + error
77,77,0.00325621886580982,0.020250832980720748,-0.0368124552684664,-0.00325621886580982,-0.01031474769115448,DSAC,sq_error,mild-plant-470,state + error
78,78,0.004667642305572134,0.0201447782686275,-0.04817536741017016,-0.004667642305572134,-0.010258816182613373,DSAC,sq_error,mild-plant-470,state + error
79,79,0.006207287379030574,0.02000781482428471,-0.05877852522924598,-0.006207287379030574,-0.010192438960075378,DSAC,sq_error,mild-plant-470,state + error
80,80,0.007805212727966608,0.01989240440228436,-0.06845471059286762,-0.007805212727966608,-0.010193109512329102,DSAC,sq_error,mild-plant-470,state + error
81,81,0.0093781509731201,0.019789529565829134,-0.07705132427757778,-0.0093781509731201,-0.01018262654542923,DSAC,sq_error,mild-plant-470,state + error
82,82,0.010850648889643075,0.01973365545318998,-0.08443279255020061,-0.010850648889643075,-0.010223016142845154,DSAC,sq_error,mild-plant-470,state + error
83,83,0.012144412234774547,0.01971898364596769,-0.09048270524660122,-0.012144412234774547,-0.010263822972774506,DSAC,sq_error,mild-plant-470,state + error
84,84,0.013185866413159605,0.019724076286036764,-0.0951056516295148,-0.013185866413159605,-0.010282039642333984,DSAC,sq_error,mild-plant-470,state + error
85,85,0.013915973747944385,0.019737260482054833,-0.09822872507286852,-0.013915973747944385,-0.010287947952747345,DSAC,sq_error,mild-plant-470,state + error
86,86,0.01429338364732662,0.019752267027203507,-0.09980267284282704,-0.01429338364732662,-0.010287173092365265,DSAC,sq_error,mild-plant-470,state + error
87,87,0.014296593545525826,0.01976569063817811,-0.09980267284282729,-0.014296593545525826,-0.010282590985298157,DSAC,sq_error,mild-plant-470,state + error
88,88,0.01392504551109889,0.01977570497574755,-0.09822872507286923,-0.01392504551109889,-0.010275714099407196,DSAC,sq_error,mild-plant-470,state + error
89,89,0.013199070973569252,0.019781558161518865,-0.09510565162951598,-0.013199070973569252,-0.010267607867717743,DSAC,sq_error,mild-plant-470,state + error
90,90,0.012158530967207842,0.019783023641424022,-0.09048270524660285,-0.012158530967207842,-0.010258749127388,DSAC,sq_error,mild-plant-470,state + error
91,91,0.010860349004113227,0.019780205699119514,-0.08443279255020265,-0.010860349004113227,-0.010249443352222443,DSAC,sq_error,mild-plant-470,state + error
92,92,0.009375071369236238,0.019773627926054846,-0.07705132427758034,-0.009375071369236238,-0.010240204632282257,DSAC,sq_error,mild-plant-470,state + error
93,93,0.007782515097727616,0.01976385376706245,-0.06845471059287041,-0.007782515097727616,-0.010231100022792816,DSAC,sq_error,mild-plant-470,state + error
94,94,0.006168832680752266,0.019763391482480505,-0.05877852522924908,-0.006168832680752266,-0.010239586234092712,DSAC,sq_error,mild-plant-470,state + error
95,95,0.004621621553352212,0.019807141762055586,-0.0481753674101735,-0.004621621553352212,-0.010301090776920319,DSAC,sq_error,mild-plant-470,state + error
96,96,0.003213245274233713,0.01987303912148587,-0.036812455268469955,-0.003213245274233713,-0.010340668261051178,DSAC,sq_error,mild-plant-470,state + error
97,97,0.0020119203706859805,0.019985446634834828,-0.024868988716487798,-0.0020119203706859805,-0.01042192429304123,DSAC,sq_error,mild-plant-470,state + error
98,98,0.0010657519980833714,0.02011253393179547,-0.012533323356432868,-0.0010657519980833714,-0.010468833148479462,DSAC,sq_error,mild-plant-470,state + error
99,99,0.00040929428280694923,0.020231022782025793,-2.5358854471262447e-15,-0.00040929428280694923,-0.010487496852874756,DSAC,sq_error,mild-plant-470,state + error
0,0,0.00016498195929393647,-0.0003112069695073997,0.012533323356430426,-0.00016498195929393647,0.00045384839177131653,DSAC,sq_error,fresh-universe-469,ref + state
1,1,0.0003396693339513864,0.006438868425196373,0.02486898871648548,-0.0003396693339513864,-0.009773202240467072,DSAC,sq_error,fresh-universe-469,ref + state
2,2,0.00042656366333626415,0.016159037552838644,0.0368124552684678,-0.00042656366333626415,-0.01563296839594841,DSAC,sq_error,fresh-universe-469,ref + state
3,3,0.00043501994919218885,0.027318235555762863,0.04817536741017153,-0.00043501994919218885,-0.020077478140592575,DSAC,sq_error,fresh-universe-469,ref + state
4,4,0.00042718224882451125,0.03811013756052697,0.058778525229247314,-0.00042718224882451125,-0.022409189492464066,DSAC,sq_error,fresh-universe-469,ref + state
5,5,0.00043328469297614953,0.047639218934583456,0.06845471059286887,-0.00043328469297614953,-0.02356172725558281,DSAC,sq_error,fresh-universe-469,ref + state
6,6,0.0004326341092264287,0.056251465883194886,0.07705132427757894,-0.0004326341092264287,-0.025119010359048843,DSAC,sq_error,fresh-universe-469,ref + state
7,7,0.00041542435917901564,0.06405083093756433,0.08443279255020152,-0.00041542435917901564,-0.02676660194993019,DSAC,sq_error,fresh-universe-469,ref + state
8,8,0.0003879442842345795,0.07078640396350366,0.09048270524660196,-0.0003879442842345795,-0.02798067033290863,DSAC,sq_error,fresh-universe-469,ref + state
9,9,0.00035922821853149835,0.0761523348081382,0.09510565162951536,-0.00035922821853149835,-0.028598446398973465,DSAC,sq_error,fresh-universe-469,ref + state
10,10,0.000327013153633231,0.08014522005771124,0.09822872507286887,-0.000327013153633231,-0.028962455689907074,DSAC,sq_error,fresh-universe-469,ref + state
11,11,0.00030108692828141674,0.0824508162193584,0.09980267284282716,-0.00030108692828141674,-0.028585296124219894,DSAC,sq_error,fresh-universe-469,ref + state
12,12,0.00029414739846654115,0.08265194695537444,0.09980267284282716,-0.00029414739846654115,-0.02721443772315979,DSAC,sq_error,fresh-universe-469,ref + state
13,13,0.00026442502697071553,0.0819675742227379,0.09822872507286888,-0.00026442502697071553,-0.027105771005153656,DSAC,sq_error,fresh-universe-469,ref + state
14,14,0.00019874938766566733,0.08100780116692115,0.09510565162951534,-0.00019874938766566733,-0.027607038617134094,DSAC,sq_error,fresh-universe-469,ref + state
15,15,0.00014020565614795006,0.07864185831118597,0.09048270524660196,-0.00014020565614795006,-0.02630528062582016,DSAC,sq_error,fresh-universe-469,ref + state
16,16,9.520246707682072e-05,0.074675617391539,0.0844327925502015,-9.520246707682072e-05,-0.024310186505317688,DSAC,sq_error,fresh-universe-469,ref + state
17,17,5.9483646105624575e-05,0.0693387601056822,0.0770513242775789,-5.9483646105624575e-05,-0.022172730416059494,DSAC,sq_error,fresh-universe-469,ref + state
18,18,3.272234430183555e-05,0.06273436582163033,0.06845471059286883,-3.272234430183555e-05,-0.019735153764486313,DSAC,sq_error,fresh-universe-469,ref + state
19,19,1.3966346818692209e-05,0.055041367643769726,0.05877852522924725,-1.3966346818692209e-05,-0.01711282879114151,DSAC,sq_error,fresh-universe-469,ref + state
20,20,2.792673483879284e-06,0.04650423800648089,0.048175367410171484,-2.792673483879284e-06,-0.014426857233047485,DSAC,sq_error,fresh-universe-469,ref + state
21,21,3.028819298428329e-07,0.0373628023678903,0.036812455268467735,-3.028819298428329e-07,-0.01171574741601944,DSAC,sq_error,fresh-universe-469,ref + state
22,22,9.771939298167577e-06,0.027994998840935984,0.024868988716485397,-9.771939298167577e-06,-0.009231027215719223,DSAC,sq_error,fresh-universe-469,ref + state
23,23,2.5338698673015866e-05,0.017567079277511107,0.012533323356430322,-2.5338698673015866e-05,-0.005292508751153946,DSAC,sq_error,fresh-universe-469,ref + state
24,24,4.054801401452163e-05,0.006367732250536344,-7.6571373978539e-17,-4.054801401452163e-05,-0.0013563185930252075,DSAC,sq_error,fresh-universe-469,ref + state
25,25,4.4656053595430564e-05,-0.005850804849502912,-0.012533323356430563,-4.4656053595430564e-05,0.00330357626080513,DSAC,sq_error,fresh-universe-469,ref + state
26,26,3.603805145858931e-05,-0.018865818599073512,-0.024868988716485588,-3.603805145858931e-05,0.008059997111558914,DSAC,sq_error,fresh-universe-469,ref + state
27,27,2.2638107844401143e-05,-0.0320545032043545,-0.036812455268467915,-2.2638107844401143e-05,0.012286443263292313,DSAC,sq_error,fresh-universe-469,ref + state
28,28,1.0540449410551856e-05,-0.044928761580916764,-0.04817536741017166,-1.0540449410551856e-05,0.0160401351749897,DSAC,sq_error,fresh-universe-469,ref + state
29,29,4.128127674065471e-06,-0.05674674579385943,-0.058778525229247404,-4.128127674065471e-06,0.018829163163900375,DSAC,sq_error,fresh-universe-469,ref + state
30,30,3.699664296326407e-05,-0.062372224015550135,-0.06845471059286899,-3.699664296326407e-05,0.014055971056222916,DSAC,sq_error,fresh-universe-469,ref + state
31,31,0.00015542385890181796,-0.06458441371794889,-0.07705132427757905,-0.00015542385890181796,0.012061718851327896,DSAC,sq_error,fresh-universe-469,ref + state
32,32,0.00038822875693902194,-0.06472927111521387,-0.08443279255020163,-0.00038822875693902194,0.0112483911216259,DSAC,sq_error,fresh-universe-469,ref + state
33,33,0.0007112463402330231,-0.06381350315443171,-0.09048270524660205,-0.0007112463402330231,0.011356044560670853,DSAC,sq_error,fresh-universe-469,ref + state
34,34,0.0010670771713114945,-0.062439504453708244,-0.09510565162951541,-0.0010670771713114945,0.011986155062913895,DSAC,sq_error,fresh-universe-469,ref + state
35,35,0.001394325994686431,-0.060888050270631724,-0.09822872507286891,-0.001394325994686431,0.012792747467756271,DSAC,sq_error,fresh-universe-469,ref + state
36,36,0.0016412864539759994,-0.05928987913545618,-0.09980267284282718,-0.0016412864539759994,0.013620603829622269,DSAC,sq_error,fresh-universe-469,ref + state
37,37,0.0017687505404497784,-0.05774615681439489,-0.09980267284282714,-0.0017687505404497784,0.014461982995271683,DSAC,sq_error,fresh-universe-469,ref + state
38,38,0.001757720184841645,-0.05630355143170612,-0.09822872507286884,-0.001757720184841645,0.01526840403676033,DSAC,sq_error,fresh-universe-469,ref + state
39,39,0.001610072977154081,-0.054979936967293024,-0.09510565162951531,-0.001610072977154081,0.01601802185177803,DSAC,sq_error,fresh-universe-469,ref + state
40,40,0.0013472638981649953,-0.053777611619626964,-0.09048270524660189,-0.0013472638981649953,0.01670200750231743,DSAC,sq_error,fresh-universe-469,ref + state
41,41,0.0010076039103257635,-0.05269001525637029,-0.08443279255020146,-0.0010076039103257635,0.017317447811365128,DSAC,sq_error,fresh-universe-469,ref + state
42,42,0.000644054722958875,-0.05167309102624963,-0.07705132427757891,-0.000644054722958875,0.01781700924038887,DSAC,sq_error,fresh-universe-469,ref + state
43,43,0.00031560656611676334,-0.05068939139740365,-0.06845471059286883,-0.00031560656611676334,0.018208373337984085,DSAC,sq_error,fresh-universe-469,ref + state
44,44,8.660064794425113e-05,-0.04947257831642589,-0.05877852522924734,-8.660064794425113e-05,0.018155772238969803,DSAC,sq_error,fresh-universe-469,ref + state
45,45,5.7463935970270385e-08,-0.04793565104450112,-0.048175367410171616,-5.7463935970270385e-08,0.017865467816591263,DSAC,sq_error,fresh-universe-469,ref + state
46,46,8.317144949959825e-05,-0.04593229350714285,-0.036812455268467874,-8.317144949959825e-05,0.017230484634637833,DSAC,sq_error,fresh-universe-469,ref + state
47,47,0.00020065948439972742,-0.0390344214454822,-0.024868988716485622,-0.00020065948439972742,0.009970773011446,DSAC,sq_error,fresh-universe-469,ref + state
48,48,0.00025713196739184026,-0.028568658319936713,-0.012533323356430643,-0.00025713196739184026,0.003466464579105377,DSAC,sq_error,fresh-universe-469,ref + state
49,49,0.000256082735010598,-0.016002585260219814,-2.0212861992297212e-16,-0.000256082735010598,-0.0018731728196144104,DSAC,sq_error,fresh-universe-469,ref + state
50,50,0.00021959208443185412,-0.0022853164067820585,0.012533323356430155,-0.00021959208443185412,-0.006533510982990265,DSAC,sq_error,fresh-universe-469,ref + state
51,51,0.0001684625547910741,0.01188967614643452,0.024868988716485144,-0.0001684625547910741,-0.010699126869440079,DSAC,sq_error,fresh-universe-469,ref + state
52,52,0.00013925846230301985,0.025011672993422256,0.03681245526846741,-0.00013925846230301985,-0.013026144355535507,DSAC,sq_error,fresh-universe-469,ref + state
53,53,0.00012200587137496759,0.03712974061152506,0.0481753674101711,-0.00012200587137496759,-0.015436429530382156,DSAC,sq_error,fresh-universe-469,ref + state
54,54,0.00012513788688051393,0.04759202055260573,0.05877852522924686,-0.00012513788688051393,-0.01687857136130333,DSAC,sq_error,fresh-universe-469,ref + state
55,55,0.000141929618212802,0.05654128882526534,0.06845471059286855,-0.000141929618212802,-0.018326792865991592,DSAC,sq_error,fresh-universe-469,ref + state
56,56,0.0001574660884324431,0.06450277502149154,0.0770513242775786,-0.0001574660884324431,-0.02032386139035225,DSAC,sq_error,fresh-universe-469,ref + state
57,57,0.000165065194547025,0.07158502252785783,0.0844327925502012,-0.000165065194547025,-0.022340532392263412,DSAC,sq_error,fresh-universe-469,ref + state
58,58,0.00016730778167128732,0.07754795431466305,0.09048270524660168,-0.00016730778167128732,-0.023866087198257446,DSAC,sq_error,fresh-universe-469,ref + state
59,59,0.00016629655219553165,0.08221004958092773,0.09510565162951513,-0.00016629655219553165,-0.024908583611249924,DSAC,sq_error,fresh-universe-469,ref + state
60,60,0.000160567368083016,0.08555720708633625,0.09822872507286873,-0.000160567368083016,-0.02564476802945137,DSAC,sq_error,fresh-universe-469,ref + state
61,61,0.00015590678969026837,0.08731640880227967,0.09980267284282712,-0.00015590678969026837,-0.025665797293186188,DSAC,sq_error,fresh-universe-469,ref + state
62,62,0.0001637071428046924,0.08700786362952932,0.0998026728428272,-0.0001637071428046924,-0.02458174154162407,DSAC,sq_error,fresh-universe-469,ref + state
63,63,0.00015291197804452936,0.08586296678457432,0.09822872507286903,-0.00015291197804452936,-0.02474888786673546,DSAC,sq_error,fresh-universe-469,ref + state
64,64,0.00011269737612869404,0.08448974958924163,0.09510565162951565,-0.00011269737612869404,-0.02550014853477478,DSAC,sq_error,fresh-universe-469,ref + state
65,65,7.661346519195843e-05,0.08172979343441335,0.09048270524660239,-7.661346519195843e-05,-0.02438829466700554,DSAC,sq_error,fresh-universe-469,ref + state
66,66,4.912667164295199e-05,0.07742375041571942,0.08443279255020199,-4.912667164295199e-05,-0.022610977292060852,DSAC,sq_error,fresh-universe-469,ref + state
67,67,2.7665963305228744e-05,0.07179147985923134,0.07705132427757955,-2.7665963305228744e-05,-0.02066442370414734,DSAC,sq_error,fresh-universe-469,ref + state
68,68,1.2357981660096754e-05,0.06493931848670326,0.06845471059286962,-1.2357981660096754e-05,-0.018410664051771164,DSAC,sq_error,fresh-universe-469,ref + state
69,69,2.9538250348737267e-06,0.05705985567553122,0.0587785252292482,-2.9538250348737267e-06,-0.015983503311872482,DSAC,sq_error,fresh-universe-469,ref + state
70,70,2.3982059828665953e-08,0.04833022883154233,0.04817536741017256,-2.3982059828665953e-08,-0.013391446322202682,DSAC,sq_error,fresh-universe-469,ref + state
71,71,4.90325358367418e-06,0.039026784418273515,0.036812455268468956,-4.90325358367418e-06,-0.010811671614646912,DSAC,sq_error,fresh-universe-469,ref + state
72,72,2.1237777095481432e-05,0.029477434994298987,0.024868988716486753,-2.1237777095481432e-05,-0.00837872177362442,DSAC,sq_error,fresh-universe-469,ref + state
